"","lon","lat"
"836",-88.4902778,46.2758153
"837",-84.8567932,43.598799
"838",-84.3542049,42.1764362
"839",-85.520024,42.2278346
"840",-85.023346,44.6674445
"841",-85.520024,43.0097027
"842",-88.3249369,47.7515686
"843",-85.8486236,43.9446996
"844",-83.1649001,43.0482433
"845",-86.0733634,45.0821226
"846",-84.0167423,41.8433859
"847",-83.8473015,42.6207951
"848",-85.513329,46.5827512
"849",-84.9963081,46.023372
"850",-82.820974,42.7168759
"851",-86.3242225,44.2444704
"852",-87.5593823,46.644579
"853",-86.4996546,43.9664537
"854",-85.354965,43.6201025
"855",-87.5746277,45.4995277
"856",-84.3542049,43.5750978
"857",-85.023346,44.366621
"858",-83.5070203,41.9738893
"859",-85.1894045,43.3057341
"860",-84.1403141,45.0742794
"861",-86.7416374,43.2831969
"862",-85.7666645,43.5593582
"863",-83.336188,42.5921924
"864",-86.6611083,43.6656285
"865",-84.1857115,44.3270741
"866",-89.3131189,46.8727913
"867",-85.354965,43.9257279
"868",-84.1857115,44.6278903
"869",-84.6482398,45.0992063
"870",-86.0937312,42.953023
"871",-83.597821,45.5729299
"872",-84.6897495,44.3516109
"873",-84.0167423,43.4044253
"874",-82.6483442,43.016179
"875",-85.520024,41.9118044
"876",-82.7347142,43.4069041
"877",-86.1903622,46.0693515
"878",-84.1857115,42.949754
"879",-83.5070203,43.5301144
"880",-86.0121573,42.2459665
"881",-83.8473015,42.3076493
"882",-83.336188,42.2790746
"883",-85.520024,44.387157
"884",-91.2891036,31.5305353
"885",-88.5951751,34.8984684
"886",-90.8294002,31.1683803
"887",-89.6251646,33.1683267
