"","project_id","week","day","hour","num_authors"
"7368",11845880,0,3,20,1
"7369",14582997,0,2,18,1
"7370",30424971,0,1,20,1
"7371",6377444,0,2,12,1
"7372",945804,0,2,15,1
"7373",7306667,0,2,18,1
"7374",14659945,0,1,18,1
"7375",198920,0,4,17,1
"7376",30012809,0,2,2,1
"7377",17023054,0,4,1,1
"7378",13779359,0,4,21,1
"7379",13979056,0,2,10,1
"7380",26259143,0,4,12,1
"7381",10529177,0,1,16,1
"7382",30177331,0,2,18,1
"7383",5020561,0,3,19,1
"7384",14308257,0,2,13,1
"7385",14033861,0,1,14,1
"7386",7303571,0,2,17,1
"7387",7202243,0,2,18,1
"7388",30420692,0,1,15,1
"7389",1991405,0,1,6,1
"7390",1935199,53,31,1,1
"7391",232349,0,4,11,1
"7392",7319339,0,2,8,1
"7393",7202982,0,2,5,1
"7394",3980911,0,1,11,1
"7395",6234581,0,4,10,1
"7396",8318,0,2,5,1
"7397",7101034,0,3,6,1
"7398",5740808,0,3,18,1
"7399",11315,0,4,4,1
"7400",10922361,0,4,17,1
"7401",7227324,0,4,4,1
"7402",27577225,0,1,14,1
"7403",13915218,0,2,17,1
"7404",5072258,0,3,3,1
"7405",29327204,0,2,16,1
"7406",4074,0,1,19,1
"7407",7205125,0,2,8,1
"7408",14664391,0,1,23,1
"7409",10478810,0,2,20,1
"7410",30043891,0,1,16,1
"7411",29477533,0,2,12,1
"7412",6148131,0,1,23,2
"7413",1956844,0,3,21,1
"7414",14631191,0,2,15,1
"7415",40644,0,2,21,1
"7416",27102248,0,2,23,1
"7417",7298831,0,3,4,1
"7418",9630702,0,1,20,1
"7419",143460,53,30,12,1
"7420",7200592,0,3,2,1
"7421",16833455,0,3,21,1
"7422",14705665,0,3,17,1
"7423",14410667,0,2,12,1
"7424",5810490,0,4,14,1
"7425",11854121,0,2,16,1
"7426",22522705,0,3,5,1
"7427",18694900,0,4,20,1
"7428",6912752,0,3,19,1
"7429",13382143,0,4,20,1
"7430",13892043,0,1,23,1
"7431",29407127,0,3,21,1
"7432",3216132,0,3,13,1
"7433",14702944,0,3,14,1
"7434",29211238,0,1,15,1
"7435",14679260,0,2,13,1
"7436",14540737,0,1,13,1
"7437",9749637,0,2,1,1
"7438",11010390,0,3,2,1
"7439",7225201,0,3,10,1
"7440",22887211,53,31,9,1
"7441",12660020,0,1,20,1
"7442",14153529,0,3,23,1
"7443",7312128,0,4,17,1
"7444",24230037,0,5,20,4
"7445",15096204,0,2,21,1
"7446",14677909,0,2,15,1
"7447",14661986,0,3,19,1
"7448",30443510,0,2,18,1
"7449",6666405,0,4,1,1
"7450",16599132,0,2,17,1
"7451",7173845,0,1,19,1
"7452",6920781,0,4,23,1
"7453",14706679,0,3,22,1
"7454",12804457,0,3,16,1
"7455",6945200,0,4,12,1
"7456",7041751,0,4,5,1
"7457",14036207,0,2,0,1
"7458",5019332,0,2,22,1
"7459",2442253,0,2,19,1
"7460",14677266,0,3,1,1
"7461",9886010,0,2,8,1
"7462",22325639,0,3,3,1
"7463",9447086,0,1,23,1
"7464",14709691,0,3,20,1
"7465",14086185,0,3,2,1
"7466",11846731,0,4,11,1
"7467",1364457,0,4,18,2
"7468",55219,0,6,20,1
"7469",7333234,0,2,23,1
"7470",30437224,0,2,11,1
"7471",22827649,0,2,5,1
"7472",14696888,0,3,17,1
"7473",7186566,0,3,23,1
"7474",12435992,0,4,17,1
"7475",14676324,0,2,12,1
"7476",42083,0,2,19,1
"7477",239200,0,1,21,1
"7478",7049884,0,1,15,1
"7479",6019962,0,1,12,1
"7480",7316088,0,3,10,1
"7481",29523830,0,2,16,1
"7482",25338819,0,1,17,1
"7483",3195089,0,5,18,1
"7484",6520475,0,4,10,1
"7485",14702077,0,3,13,1
"7486",27540048,0,2,0,1
"7487",7110305,0,1,0,1
"7488",30439429,0,2,14,2
"7489",7118817,0,1,20,1
"7490",7158323,0,4,10,1
"7491",7053234,53,31,3,1
"7492",30422285,0,2,4,1
"7493",14626457,0,1,21,1
"7494",6972119,0,2,20,1
"7495",26243835,0,2,17,1
"7496",6531293,0,3,0,1
"7497",1970566,0,3,14,1
"7498",27564,0,1,17,2
"7499",10129044,0,2,9,3
"7500",5840556,0,2,7,1
"7501",27308204,0,2,20,1
"7502",24867250,0,1,19,1
"7503",14505773,0,3,4,1
"7504",14458917,0,3,23,1
"7505",2978826,0,2,6,1
"7506",1940573,0,3,6,2
"7507",12515993,0,2,11,1
"7508",10418291,0,4,16,1
"7509",12406136,0,3,5,1
"7510",30420985,0,1,17,1
"7511",3566510,0,2,21,1
"7512",7136900,0,3,6,1
"7513",30422757,0,1,17,1
"7514",4509465,0,1,11,1
"7515",139833,0,3,0,1
"7516",13998960,0,1,6,1
"7517",12126816,0,3,11,1
"7518",120365,0,1,21,1
"7519",16510310,0,1,21,1
"7520",7097735,0,1,1,2
"7521",444990,0,1,1,1
"7522",7195537,0,4,6,1
"7523",7846650,0,3,23,1
"7524",2860516,0,4,12,1
"7525",14084316,0,2,20,1
"7526",13917456,0,2,13,1
"7527",29295170,0,2,17,1
"7528",11336123,0,5,15,1
"7529",102379,0,3,12,1
"7530",30432300,0,2,5,1
"7531",14602828,0,3,11,1
"7532",14677637,0,2,13,2
"7533",13938326,0,3,20,1
"7534",12550598,0,2,1,1
"7535",22712077,0,2,16,1
"7536",14567785,0,2,16,1
"7537",7300345,0,2,13,1
"7538",12539839,0,1,17,2
"7539",3616723,0,1,7,1
"7540",14640635,0,3,2,1
"7541",30386217,0,1,23,1
"7542",6926325,0,2,6,1
"7543",30181331,0,2,10,1
"7544",4571854,0,4,14,1
"7545",30423498,0,2,20,1
"7546",13754118,0,2,7,1
"7547",21717867,0,2,14,1
"7548",13789732,0,3,14,1
"7549",7197312,0,1,17,1
"7550",7267771,0,2,18,1
"7551",10519761,0,3,15,1
"7552",30432479,0,2,5,1
"7553",30427186,0,1,22,1
"7554",7033706,0,1,17,1
"7555",5864370,0,1,12,1
"7556",30432217,0,2,5,1
"7557",10605939,0,1,12,1
"7558",18498730,0,1,12,1
"7559",5624,0,1,21,1
"7560",7140864,0,3,7,1
"7561",5076623,0,3,8,1
"7562",7201247,0,3,1,1
"7563",9608103,0,1,10,1
"7564",14660587,0,1,19,1
"7565",383936,0,3,11,1
"7566",10182607,53,30,5,1
"7567",14408315,0,2,16,1
"7568",23879,0,4,4,1
"7569",14675069,0,2,11,1
"7570",14652193,0,1,7,1
"7571",838621,53,30,20,1
"7572",1906586,0,3,15,1
"7573",14566376,0,3,22,1
"7574",15445569,0,1,16,1
"7575",14573521,0,1,20,1
"7576",2288934,0,2,14,1
"7577",1985634,53,30,23,1
"7578",8650244,0,3,10,1
"7579",13884806,0,2,2,1
"7580",27425296,0,2,15,1
"7581",29529183,0,2,3,1
"7582",29957219,0,2,8,1
"7583",5552434,0,2,13,1
"7584",29951688,0,1,19,1
"7585",3798450,0,3,12,1
"7586",9384,0,2,23,1
"7587",30410686,0,1,0,1
"7588",24604448,0,2,1,1
"7589",14408315,0,3,19,1
"7590",7301014,0,3,11,1
"7591",5751133,0,1,22,1
"7592",2520405,0,3,11,1
"7593",30421221,0,1,15,1
"7594",26054730,0,2,19,1
"7595",26255102,0,1,11,1
"7596",19553932,0,1,0,1
"7597",13773,0,2,16,1
"7598",29910039,0,1,12,1
"7599",14690910,0,3,0,1
"7600",14606993,0,3,4,1
"7601",28113738,0,1,18,1
"7602",30401622,0,1,17,1
"7603",10362106,0,3,7,1
"7604",21849068,0,1,1,1
"7605",4073708,0,1,16,1
"7606",22905630,0,1,0,1
"7607",30418555,0,1,22,1
"7608",13392286,0,1,6,1
"7609",5908832,0,3,3,1
"7610",14477036,0,2,10,1
"7611",26162890,0,4,22,1
"7612",20127957,0,1,4,1
"7613",14699447,0,3,11,1
"7614",30430567,0,2,3,1
"7615",14799419,0,3,17,1
"7616",4308979,0,2,10,1
"7617",28881594,0,2,18,1
"7618",7206460,0,2,16,1
"7619",9354,0,3,13,3
"7620",25924244,0,2,6,1
"7621",5264,0,1,21,1
"7622",7308385,0,4,0,1
"7623",7198054,0,1,19,1
"7624",3082442,0,2,20,1
"7625",3422241,0,3,15,1
"7626",24577089,0,3,23,3
"7627",17219,0,1,19,1
"7628",102468,0,1,10,1
"7629",4341333,0,1,15,2
"7630",439393,0,3,19,1
"7631",13131613,0,5,19,1
"7632",12121049,0,2,18,1
"7633",14701957,0,3,14,1
"7634",6954521,0,1,4,1
"7635",55828,0,3,22,1
"7636",5933745,0,4,15,1
"7637",5714301,0,4,13,1
"7638",29452763,0,5,0,1
"7639",14496506,0,2,18,1
"7640",14676460,0,2,12,1
"7641",6314151,0,1,18,1
"7642",5742204,0,3,16,1
"7643",4024257,0,3,19,1
"7644",30411559,0,2,3,1
"7645",7223913,0,2,15,1
"7646",26116053,0,1,3,1
"7647",7220434,0,2,10,1
"7648",13959801,0,1,6,1
"7649",14654976,0,1,18,1
"7650",529489,0,2,5,1
"7651",29208859,0,1,11,1
"7652",830657,53,31,4,1
"7653",28701104,0,2,19,1
"7654",14649266,0,1,20,1
"7655",1964223,0,2,15,2
"7656",7297785,0,3,15,1
"7657",6630642,0,3,18,1
"7658",5833113,0,1,3,1
"7659",29806899,0,2,8,1
"7660",14574416,0,3,4,1
"7661",7203956,0,2,6,1
"7662",30427418,0,2,0,1
"7663",12605913,0,3,17,1
"7664",7206897,0,3,19,1
"7665",6971860,0,4,20,1
"7666",1717,0,2,13,1
"7667",10058137,0,3,13,1
"7668",4990807,0,2,17,1
"7669",16181809,0,1,19,1
"7670",18187053,0,1,12,1
"7671",1966975,0,1,20,1
"7672",7306643,0,3,20,1
"7673",5574068,0,1,21,1
"7674",13603387,0,1,5,1
"7675",471732,0,2,22,1
"7676",7160026,0,2,18,1
"7677",10342743,0,4,12,2
"7678",13629595,0,3,20,1
"7679",14224822,0,1,14,1
"7680",13378489,0,1,21,1
"7681",1774269,0,2,17,1
"7682",1936146,0,2,17,1
"7683",6490080,0,3,18,1
"7684",22358203,0,3,18,1
"7685",11585218,0,1,14,1
"7686",25387208,0,1,18,1
"7687",709815,0,2,16,1
"7688",14140208,0,2,21,1
"7689",18772255,0,1,9,1
"7690",7205210,0,3,10,1
"7691",143545,0,2,23,1
"7692",9269956,0,4,8,1
"7693",30392191,0,2,5,1
"7694",4929255,0,3,13,1
"7695",11639233,0,2,10,1
"7696",7128037,0,3,7,1
"7697",14668027,0,3,2,1
"7698",27668147,0,2,14,1
"7699",6855270,0,2,23,1
"7700",12425034,0,3,15,1
"7701",8265423,0,1,17,1
"7702",30409578,0,1,0,1
"7703",7309204,0,4,2,1
"7704",867035,0,1,17,1
"7705",11053925,0,3,12,2
"7706",13885836,0,2,14,1
"7707",30433848,0,2,12,1
"7708",8505,53,30,12,1
"7709",13464119,0,2,4,1
"7710",9763171,0,1,19,1
"7711",8192158,0,3,14,1
"7712",30421884,0,1,22,1
"7713",29911103,0,2,17,1
"7714",5794161,0,1,3,1
"7715",10001938,0,2,18,1
"7716",14479780,0,3,20,1
"7717",30359876,0,1,4,1
"7718",13932349,0,2,10,1
"7719",7123446,0,3,5,1
"7720",1931259,0,2,23,1
"7721",27483280,0,2,10,1
"7722",6897118,0,1,12,1
"7723",20994,0,3,11,1
"7724",14652087,0,1,7,1
"7725",5568,0,2,12,1
"7726",5037597,0,3,8,1
"7727",14679848,0,2,19,1
"7728",2246568,0,4,5,1
"7729",6840376,0,2,18,1
"7730",14517066,0,2,10,1
"7731",892259,0,5,18,1
"7732",13732930,0,1,23,1
"7733",4201647,0,3,12,1
"7734",6749606,0,2,11,1
"7735",4982267,0,3,10,1
"7736",26078377,0,2,12,1
"7737",30441893,0,2,17,1
"7738",14594283,0,1,16,1
"7739",3568170,53,30,8,1
"7740",7133253,0,4,13,1
"7741",30218935,0,1,23,1
"7742",27329989,0,2,12,1
"7743",1967374,0,3,21,1
"7744",14696404,0,3,22,1
"7745",19873806,0,2,8,1
"7746",6148920,0,2,14,1
"7747",68610,0,5,11,2
"7748",2720915,0,2,3,1
"7749",11568702,0,3,1,1
"7750",7227363,0,4,4,1
"7751",3830632,0,1,23,1
"7752",33849265,0,3,9,1
"7753",30187431,0,2,16,1
"7754",9750,0,4,4,1
"7755",23610560,53,31,19,1
"7756",30380160,0,1,8,1
"7757",7150689,0,1,20,1
"7758",1422528,0,5,14,1
"7759",12887638,0,2,22,1
"7760",5712261,53,31,22,1
"7761",14674626,0,3,6,1
"7762",30135236,0,2,19,1
"7763",1059787,0,1,23,1
"7764",7123686,0,3,0,1
"7765",7034203,0,2,4,1
"7766",12242135,0,3,19,1
"7767",30300844,0,1,2,1
"7768",7153165,0,1,12,1
"7769",7150802,0,2,21,2
"7770",2096,0,2,21,1
"7771",14686601,0,2,20,2
"7772",6982428,0,4,6,1
"7773",7247321,0,3,9,1
"7774",14525419,0,2,19,1
"7775",6221002,0,3,18,1
"7776",30404201,0,1,12,2
"7777",2449350,0,4,22,1
"7778",30338712,0,1,8,1
"7779",14659249,0,1,19,1
"7780",30430112,0,2,2,1
"7781",6947466,0,3,23,1
"7782",1917287,53,30,5,1
"7783",11580047,0,3,4,1
"7784",382087,0,1,10,1
"7785",929361,0,2,16,1
"7786",14344679,0,1,23,1
"7787",14522737,0,3,19,1
"7788",5583448,0,3,13,1
"7789",1935630,53,31,13,1
"7790",37861878,0,4,7,1
"7791",7312275,0,4,16,1
"7792",29968205,0,1,18,1
"7793",14519756,0,1,17,1
"7794",7305469,0,3,18,1
"7795",30193222,0,1,23,1
"7796",1447473,0,1,15,1
"7797",7195110,0,1,13,1
"7798",30297682,0,3,15,1
"7799",7199776,0,1,22,1
"7800",14576987,0,2,10,1
"7801",13548922,0,1,15,2
"7802",7126615,0,2,23,1
"7803",2319294,0,2,2,1
"7804",40295,53,30,15,1
"7805",9038074,0,4,18,2
"7806",6695072,0,1,12,1
"7807",3192432,0,1,15,1
"7808",14671552,0,2,7,1
"7809",14639733,0,3,20,1
"7810",10606162,0,5,19,1
"7811",29948574,0,2,21,1
"7812",829889,0,4,7,1
"7813",4559873,0,3,11,1
"7814",29247263,0,1,20,1
"7815",9519992,0,1,23,1
"7816",1967292,0,2,12,1
"7817",4485960,0,2,16,1
"7818",369162,0,1,10,1
"7819",5017084,0,2,5,1
"7820",8845132,0,1,18,1
"7821",13474674,0,3,12,1
"7822",6579286,0,2,4,1
"7823",14600920,0,1,4,1
"7824",6053678,0,1,8,1
"7825",3680483,0,3,1,1
"7826",14592779,0,1,18,1
"7827",3248240,0,3,15,1
"7828",12542091,0,1,16,1
"7829",14649268,0,1,14,1
"7830",14652067,0,3,19,1
"7831",9895810,0,1,1,1
"7832",11293587,0,1,21,1
"7833",4433212,0,2,14,1
"7834",13085951,0,3,12,1
"7835",12208070,0,1,18,1
"7836",21578,0,2,12,1
"7837",22507592,0,4,14,1
"7838",5197541,0,3,15,1
"7839",29749425,0,2,22,1
"7840",138238,0,4,9,1
"7841",14544601,0,2,10,1
"7842",9876088,0,2,13,1
"7843",14502071,0,3,7,1
"7844",7058,0,1,8,1
"7845",7191456,0,4,18,1
"7846",14686904,0,2,21,1
"7847",6768683,0,3,6,1
"7848",6923684,0,2,1,1
"7849",30402417,0,1,2,1
"7850",42784,0,5,20,1
"7851",7197288,0,4,13,1
"7852",7284468,0,2,22,1
"7853",6997082,0,1,16,1
"7854",10989496,0,3,1,1
"7855",14101235,0,3,21,1
"7856",3527854,0,4,6,1
"7857",4036630,0,1,22,1
"7858",14668752,0,2,5,1
"7859",7033567,0,1,13,1
"7860",16109781,0,2,8,1
"7861",23367755,0,4,5,1
"7862",30408099,0,1,5,1
"7863",7125547,0,1,8,1
"7864",27615399,0,1,16,1
"7865",30395977,0,2,8,3
"7866",22424948,0,3,15,1
"7867",329450,0,2,22,1
"7868",36871211,0,1,3,1
"7869",30415660,0,1,7,1
"7870",5740808,0,3,14,1
"7871",3216686,0,3,15,1
"7872",30414165,0,1,5,1
"7873",4052656,0,4,7,1
"7874",13969388,0,1,14,1
"7875",21547219,0,2,16,1
"7876",1956487,0,4,8,2
"7877",6622677,0,1,2,1
"7878",1921164,53,30,19,1
"7879",7064373,0,3,10,1
"7880",481044,53,31,18,1
"7881",35397993,0,3,3,1
"7882",685714,0,2,7,1
"7883",7225291,0,3,22,1
"7884",14711776,0,3,22,1
"7885",6332413,0,2,2,1
"7886",28472728,0,2,6,1
"7887",28332032,0,5,10,1
"7888",1935806,0,2,17,1
"7889",7198892,0,1,21,1
"7890",7216895,0,4,3,1
"7891",7047176,0,2,10,1
"7892",1957664,0,3,11,1
"7893",7213108,0,4,18,1
"7894",9934356,0,1,19,1
"7895",6454294,0,4,13,1
"7896",13659243,0,2,17,1
"7897",30406685,0,1,14,1
"7898",1363334,0,1,8,1
"7899",15093305,0,6,20,1
"7900",26246839,0,3,10,1
"7901",19541866,0,2,15,1
"7902",29530849,0,2,5,1
"7903",30385858,0,1,4,1
"7904",7138351,0,1,8,1
"7905",14171955,0,2,21,1
"7906",2613223,0,1,19,1
"7907",7113779,0,1,23,1
"7908",28871768,0,2,3,1
"7909",7306750,0,3,20,1
"7910",6439361,0,2,22,2
"7911",7117711,0,4,13,1
"7912",4136027,0,2,23,1
"7913",12383137,0,1,10,1
"7914",11149170,0,2,16,1
"7915",12158978,0,2,4,1
"7916",135582,0,3,7,1
"7917",30448655,0,2,23,1
"7918",2586235,0,2,20,1
"7919",14677766,0,2,13,1
"7920",11539500,0,1,0,1
"7921",14703510,0,3,15,1
"7922",6876489,0,4,23,1
"7923",7193820,0,2,4,1
"7924",14655353,0,3,14,1
"7925",30431081,0,2,3,1
"7926",7206616,0,2,12,1
"7927",7613942,0,2,0,1
"7928",29633854,0,2,20,1
"7929",13765045,0,4,12,1
"7930",1811562,0,5,6,1
"7931",7228969,0,2,10,1
"7932",3497875,0,2,9,1
"7933",22097533,0,2,10,3
"7934",7299065,0,3,8,1
"7935",30426345,0,1,21,2
"7936",12309109,0,5,0,1
"7937",9626101,0,2,16,1
"7938",2312929,0,1,0,1
"7939",29382771,0,2,4,1
"7940",7189881,0,4,0,1
"7941",7327053,0,1,13,1
"7942",23973955,0,1,11,2
"7943",158720,0,4,9,1
"7944",9232014,0,2,21,1
"7945",7199729,0,3,3,1
"7946",14657872,0,1,15,1
"7947",211513,0,2,10,1
"7948",29203008,0,2,3,1
"7949",14084965,0,1,22,1
"7950",3453609,0,2,13,1
"7951",7201998,0,2,2,1
"7952",12829290,0,3,18,1
"7953",29072076,0,3,19,1
"7954",12160400,0,1,1,1
"7955",4016659,0,1,17,1
"7956",7254318,0,3,9,1
"7957",3758075,0,3,21,1
"7958",14204932,0,3,16,1
"7959",14668305,0,2,4,1
"7960",10384034,0,2,8,1
"7961",14704684,0,3,20,1
"7962",166056,53,30,2,1
"7963",31054620,0,5,2,1
"7964",19117,0,3,2,1
"7965",6380635,0,2,14,1
"7966",24787182,0,1,18,6
"7967",7203729,0,2,8,1
"7968",31538740,0,3,1,1
"7969",30335886,0,1,22,1
"7970",13007361,0,3,21,1
"7971",4999345,0,3,20,1
"7972",16533158,0,2,0,1
"7973",1960912,0,5,8,1
"7974",7107425,0,4,9,1
"7975",2878843,0,2,17,1
"7976",14665834,0,3,10,1
"7977",1955229,0,2,17,1
"7978",29924144,0,2,12,1
"7979",11017225,0,1,15,1
"7980",14664718,0,2,13,1
"7981",30428439,0,2,16,1
"7982",29405712,0,2,15,1
"7983",30382015,0,1,21,1
"7984",30418469,0,1,12,1
"7985",29370091,53,30,12,1
"7986",13071477,0,1,18,1
"7987",13856056,0,1,18,1
"7988",30502899,0,2,12,1
"7989",7082741,0,3,21,1
"7990",14679180,0,2,14,1
"7991",7279514,0,2,19,1
"7992",27371,0,3,16,1
"7993",33988748,0,4,7,2
"7994",26250172,0,2,3,2
"7995",7164222,0,2,1,1
"7996",30428755,0,1,23,1
"7997",35080311,0,3,9,1
"7998",4911290,0,3,2,1
"7999",6966878,0,3,6,1
"8000",14680561,0,3,16,1
"8001",30222355,0,2,16,1
"8002",14285100,0,3,21,1
"8003",10315190,0,1,16,1
"8004",14647534,0,2,11,1
"8005",8125394,0,3,10,1
"8006",1699794,53,30,17,1
"8007",13114198,0,6,12,1
"8008",508391,0,5,8,1
"8009",173433,0,1,8,1
"8010",14699213,0,3,10,2
"8011",6088390,0,2,10,1
"8012",7832709,0,2,19,1
"8013",29373399,0,2,11,1
"8014",598768,0,1,22,1
"8015",3720805,0,2,14,1
"8016",14619946,0,1,0,1
"8017",30442824,0,2,17,1
"8018",1678181,53,30,0,1
"8019",18455008,0,2,13,1
"8020",10529840,0,2,1,1
"8021",30247682,0,2,4,1
"8022",10621361,0,2,17,1
"8023",30309396,0,2,13,1
"8024",9829389,0,4,12,1
"8025",27484930,0,3,16,1
"8026",1975437,0,2,16,1
"8027",14869644,0,3,5,1
"8028",30345686,0,1,15,1
"8029",5979337,0,2,21,1
"8030",4171375,0,4,21,1
"8031",4469693,0,2,23,1
"8032",22234407,0,5,19,1
"8033",14697459,0,3,8,1
"8034",12425151,0,3,12,1
"8035",7085404,0,2,18,1
"8036",27607353,0,2,17,1
"8037",4623823,0,4,17,1
"8038",945804,0,4,9,1
"8039",3085,0,1,14,2
"8040",22099580,0,2,19,1
"8041",13794850,0,1,21,1
"8042",4799278,0,2,8,1
"8043",31264631,0,1,22,1
"8044",30104997,0,2,19,1
"8045",33793,0,2,0,1
"8046",7230724,0,4,16,1
"8047",13655568,0,3,3,1
"8048",9763029,0,3,20,1
"8049",3449756,0,4,7,1
"8050",30434427,0,2,8,1
"8051",28436558,0,2,6,1
"8052",7203728,0,2,5,1
"8053",13494492,0,1,2,2
"8054",4641599,0,2,20,1
"8055",6420928,0,3,4,1
"8056",344568,0,4,23,1
"8057",25203855,0,2,16,1
"8058",8577841,0,3,14,1
"8059",2789408,0,3,5,1
"8060",13394680,0,3,17,1
"8061",21114640,0,2,1,1
"8062",25678540,0,1,19,1
"8063",14489769,0,3,18,1
"8064",34898401,0,4,3,1
"8065",14298288,0,2,13,1
"8066",2794780,0,1,16,1
"8067",28947300,0,2,17,1
"8068",1926243,0,3,23,1
"8069",599202,0,2,8,1
"8070",14699525,0,3,11,1
"8071",13441726,0,2,7,1
"8072",6098970,0,2,7,1
"8073",3786275,0,1,13,1
"8074",89329,0,3,9,1
"8075",13106704,0,1,14,1
"8076",10583301,0,2,20,1
"8077",13924866,0,2,15,1
"8078",4072573,0,1,14,1
"8079",379817,0,3,18,1
"8080",14669121,0,2,6,1
"8081",21404312,0,2,22,2
"8082",29212813,0,2,16,1
"8083",137025,0,2,12,1
"8084",14326558,0,2,7,1
"8085",29155610,0,2,6,1
"8086",13581169,0,2,8,1
"8087",1934250,0,3,1,1
"8088",24970291,0,4,11,1
"8089",10373,53,30,17,1
"8090",13772393,0,3,23,1
"8091",1482176,0,2,19,1
"8092",30383838,0,1,21,1
"8093",30421366,0,1,16,1
"8094",54664,53,31,17,1
"8095",152908,0,4,19,1
"8096",13380463,0,2,10,2
"8097",19807770,0,3,9,1
"8098",38804454,0,4,16,1
"8099",29516617,0,2,18,1
"8100",20642278,0,4,8,1
"8101",7299350,0,3,8,1
"8102",6674083,0,3,5,1
"8103",14648132,0,2,2,1
"8104",15797804,0,2,9,1
"8105",5591439,0,4,0,1
"8106",14706006,0,3,22,1
"8107",12392058,0,2,19,1
"8108",2307439,53,30,22,1
"8109",14585398,0,1,15,1
"8110",129917,0,3,13,1
"8111",8314482,0,1,11,1
"8112",7127537,0,4,17,1
"8113",37909245,0,3,19,1
"8114",6327261,0,3,12,1
"8115",1973505,0,2,18,1
"8116",5210582,0,1,21,1
"8117",7181197,0,4,12,1
"8118",5228133,0,3,16,1
"8119",187449,53,30,4,1
"8120",14699956,0,3,12,1
"8121",14695726,0,3,9,1
"8122",3578909,0,2,10,1
"8123",6198324,0,1,14,2
"8124",1981014,0,1,2,1
"8125",29746566,0,2,18,1
"8126",7269156,0,4,15,1
"8127",34846334,0,2,0,1
"8128",30444238,0,2,19,1
"8129",3526286,0,4,20,1
"8130",7081257,0,3,20,1
"8131",10434446,0,1,18,1
"8132",36794,0,3,2,1
"8133",4732047,0,3,17,1
"8134",10441643,0,2,11,1
"8135",411385,0,3,16,1
"8136",27093121,0,1,13,1
"8137",11082785,0,3,8,1
"8138",7089382,0,4,10,1
"8139",7198694,0,1,23,1
"8140",12473806,0,2,23,1
"8141",2313654,53,31,13,1
"8142",3603596,0,2,12,1
"8143",32391196,0,3,2,1
"8144",10278464,0,3,9,1
"8145",6877292,0,3,17,1
"8146",1972605,53,30,2,1
"8147",7308652,0,4,17,1
"8148",3417069,0,4,14,1
"8149",17488649,0,4,18,2
"8150",136860,0,2,15,1
"8151",30416405,0,1,9,1
"8152",11119,0,4,9,1
"8153",30397179,0,1,11,1
"8154",379313,0,4,12,1
"8155",6117803,0,2,16,1
"8156",14682512,0,2,20,1
"8157",7208846,0,4,18,1
"8158",14680403,0,2,15,1
"8159",6986618,0,2,20,1
"8160",7140900,0,2,9,1
"8161",9806951,0,3,14,1
"8162",2893337,0,3,15,1
"8163",18167483,0,2,20,1
"8164",2967510,0,2,11,1
"8165",5487618,0,4,1,1
"8166",6516277,0,3,12,1
"8167",14687450,0,3,0,1
"8168",30416559,0,1,10,1
"8169",18041998,0,1,0,1
"8170",13586375,0,3,9,1
"8171",14665349,0,2,1,1
"8172",14690911,0,3,0,1
"8173",13602889,0,2,15,1
"8174",23873696,0,4,3,1
"8175",14642643,0,1,1,1
"8176",1391370,0,3,7,1
"8177",6452918,0,2,15,1
"8178",14546879,0,3,14,1
"8179",5288715,0,3,2,1
"8180",6223225,0,1,15,1
"8181",3260131,0,2,20,1
"8182",618956,0,1,21,1
"8183",149931,0,4,4,1
"8184",2761249,0,2,5,1
"8185",61438,0,2,17,1
"8186",7167253,0,4,20,1
"8187",7148,0,1,22,1
"8188",6931468,0,2,17,1
"8189",24148513,0,3,16,1
"8190",14657827,0,1,16,1
"8191",9418796,0,3,4,1
"8192",118201,0,1,17,1
"8193",718479,0,4,22,1
"8194",14664953,0,2,13,1
"8195",30007007,0,2,16,1
"8196",11296476,0,3,7,1
"8197",14423914,0,2,2,1
"8198",6946390,0,4,20,1
"8199",14659828,0,2,1,1
"8200",14645259,0,2,17,1
"8201",4508607,0,2,20,1
"8202",13865987,0,2,22,1
"8203",30431027,0,2,5,1
"8204",7300295,0,3,10,1
"8205",7834391,0,3,13,1
"8206",12336827,0,1,11,1
"8207",23746581,0,1,21,1
"8208",14650449,0,1,11,1
"8209",12551430,0,3,14,1
"8210",6943369,0,2,5,1
"8211",26259851,0,2,20,1
"8212",5574741,0,2,13,1
"8213",4397047,0,2,10,1
"8214",17623706,0,2,6,1
"8215",5535450,0,1,8,1
"8216",30018845,0,2,6,1
"8217",12485878,0,1,22,1
"8218",27528262,0,1,13,1
"8219",14042211,0,1,16,1
"8220",7120440,0,2,15,1
"8221",20105049,0,2,10,2
"8222",7211718,0,2,18,1
"8223",18588,0,2,14,1
"8224",13846220,0,1,19,1
"8225",8421125,0,1,10,1
"8226",30362826,0,2,6,1
"8227",30425958,0,1,23,1
"8228",7313533,0,4,23,1
"8229",11595034,0,2,16,1
"8230",1966175,0,5,22,1
"8231",26414290,0,2,17,1
"8232",14680230,0,2,15,1
"8233",29750214,0,2,21,1
"8234",30373719,0,2,19,1
"8235",17672003,0,3,22,1
"8236",7380350,0,2,19,1
"8237",7194265,0,3,19,1
"8238",44608491,53,31,14,1
"8239",9765554,53,31,19,1
"8240",30406226,0,1,21,1
"8241",10812703,0,1,11,1
"8242",16733044,0,1,17,1
"8243",7312147,0,4,16,1
"8244",9907917,0,2,0,1
"8245",7089279,0,2,12,1
"8246",3393376,0,1,0,1
